id,timestamp,text,search_term,location,sentiment,topic,month
1491909130591752193,2022-02-10 22:57:09,Lowe says he hopes the natural/equilibrium interest rate is positive - that would put the cash rate at 2.5% (if the RBA hits its 2.5% inflation target)., rba,,0.2,interest rate,2
1491909130591752193,2022-02-10 22:57:09,Lowe says he hopes the natural/equilibrium interest rate is positive - that would put the cash rate at 2.5% (if the RBA hits its 2.5% inflation target).,cash rate,,0.2,interest rate,2
1491909130591752193,2022-02-10 22:57:09,Lowe says he hopes the natural/equilibrium interest rate is positive - that would put the cash rate at 2.5% (if the RBA hits its 2.5% inflation target).,inflation,,0.2,cost of living,2
1491909364382273537,2022-02-10 22:58:05,"Have said it before, but I'm pretty sure the RBA will regret its policy shift from looking forwards to looking backwards.

By the time the trouble gets here, the opportunity to prevent it is gone...

#ausbiz https://t.co/CyjnD2CiBe", rba,,-0.05,interest rate,2
1491911166737584128,2022-02-10 23:05:15,"@HazchemD Yep. And a small, early rise would let the RBA test the waters.", rba,,0.07142857142857142,interest rate,2
1491909435123707904,2022-02-10 22:58:22,"Last day of the trimester
Not my last day of study
For this degree
Not every unit is available
Each trimester
And Centrelink
Have sent me a message today
That adds to my stress
Instead of just
Being able to update my study details
Due to some silly extension 
That is uncertain",centrelink,,-0.057692307692307696,social security,2
1491909489821642753,2022-02-10 22:58:35,"Reserve Bank governor Philip Lowe asked about his view on what a ""neutral"" cash rate will eventually be. Mr Lowe nominates 2.5pc (currently 0.1pc) @abcnews @RBAInfo",cash rate,,0.0,interest rate,2
1491909629961392128,2022-02-10 22:59:08,"Lowe says if we can't get back to positive natural interest rate, that's bad for savers, suggests productivity is not improving, wages are not growing and there's pressure on govt budgets. A central banker's end of days scenario, really...",interest rate,,-0.07692307692307693,interest rate,2
1491911409713647617,2022-02-10 23:06:13,"@swrighteconomy There is no such thing as a 'natural' interest rate, as explained very clearly by John Maynard Keynes 86 years ago last month, and confirmed in stock-flow consistent monetary models of the economy.",interest rate,,0.029411764705882353,interest rate,2
1491909920408715272,2022-02-10 23:00:18,"The #Housing Industry Association (#HIA) believes that #Australia's #tradie shortage could last for at least another two years, possibly longer. Here's why.

Read these top tips &amp; reminders before dealing w/ #tradespeople: https://t.co/HyKcIAgupP

https://t.co/s2rTc1NHi4",housing,,0.0,housing,2
1491909926255742977,2022-02-10 23:00:19,"KitcoCom has published "" Turkey wants billions worth of  &amp;apos; under the mattress &amp;apos;  gold back in the financial system as it fights inflation, currency devaluation "" on 11/02/2022 #Inflation #Gold #Turkey 

https://t.co/5bhLw45wLR",inflation,,0.15789473684210525,cost of living,2
1491910135362764800,2022-02-10 23:01:09,"March #wheat is down 13.50USc/bu after a disappointing round of US #export data, with sales down 75 percent from the prior 4-week average. The #AUD is down 0.15c after the release of US inflation data came in higher than expected with a YoY change of 7.3 percent. https://t.co/z1SQpSrdeb",inflation,,-0.03636363636363636,cost of living,2
1491910180019503105,2022-02-10 23:01:19,"fnncomau has published "" Inflation shock ignites Wall St sell-down, RBA testifies before Parliament today: ASX to fall "" on 11/02/2022 #Markets #ASX 

https://t.co/SSIYkMsrSo

Stay Up to Date on Company Announcements https://t.co/02lVSB6H0R", rba,,-0.05263157894736842,interest rate,2
1491910180019503105,2022-02-10 23:01:19,"fnncomau has published "" Inflation shock ignites Wall St sell-down, RBA testifies before Parliament today: ASX to fall "" on 11/02/2022 #Markets #ASX 

https://t.co/SSIYkMsrSo

Stay Up to Date on Company Announcements https://t.co/02lVSB6H0R",inflation,,-0.05263157894736842,cost of living,2
1491910343576150020,2022-02-10 23:01:58,"Interest rates could be hiked as early as May, economists have predicted following a sharp rise in inflation.

https://t.co/D3BdOggonJ",interest rate,,0.09090909090909091,interest rate,2
1491910343576150020,2022-02-10 23:01:58,"Interest rates could be hiked as early as May, economists have predicted following a sharp rise in inflation.

https://t.co/D3BdOggonJ",inflation,,0.09090909090909091,cost of living,2
1491910967751745536,2022-02-10 23:04:27,"AURUMRESOURCES ( $AUE $AUE.ax )  has released "" Penny South Drilling Update "" on 11/02/2022 at 9:43 AM AEST #Markets #Inflation",inflation,,0.0,cost of living,2
1491910994553032706,2022-02-10 23:04:34,"A surprisingly strong US inflation report caused bond yields to jump sharply. US equities fell, the S&amp;P500 down 1.8%, while the US dollar was volatile. Copper jumped 2% while the A$ made a 3 week high before reversing gains.  https://t.co/r764B4UrnC",inflation,,0.08695652173913043,cost of living,2
1491911028397031429,2022-02-10 23:04:42,"US inflation was triggered by shortages of goods, e.g. imports from China. Now it has spread to services (see chart). Your next haircut or restaurant meal isn’t stuck in a container somewhere – its price depends on rising wages. So the Fed will have to raise rates faster! https://t.co/CNruLcPtqp",inflation,,-0.07547169811320754,cost of living,2
1491911465334292480,2022-02-10 23:06:26,"@RBAInfo Governor Philip Lowe: “Over the period ahead we have the opportunity to secure a lower
rate of unemployment than was thought possible just a short
while ago. Moving too early [on interest rates] could put this at risk.” #ausbiz #ausecon #commsec",interest rate,,0.023255813953488372,interest rate,2
1491911909360402432,2022-02-10 23:08:12,"From StockheadComAu "" Crypto Espresso: Your quick shot of the latest crypto moves and news "" published 11/02/2022 $IDR $BLK #Crypto #Markets #Inflation 
https://t.co/H6PfFk4TaX",inflation,,0.0,cost of living,2
1491912372331724802,2022-02-10 23:10:02,"Inflation shock ignites Wall St sell-down, RBA testifies before Parliament today: ASX to fall
https://t.co/tXT5eHrr1x https://t.co/uOHjZocEX9", rba,,-0.09090909090909091,interest rate,2
1491912372331724802,2022-02-10 23:10:02,"Inflation shock ignites Wall St sell-down, RBA testifies before Parliament today: ASX to fall
https://t.co/tXT5eHrr1x https://t.co/uOHjZocEX9",inflation,,-0.09090909090909091,cost of living,2
1491912474106351616,2022-02-10 23:10:26,"Thanks @theTiser for running a @TiserOpinion piece today from @RossWomersley following this week's renters' forum held with @AntiPovertyN_SA, @ShelterSa and @BetterRentingAU. Lots to unpack - one element being substandard housing. #CoverTheBasics https://t.co/j46CwgPdPL https://t.co/Q3NkIodjCg",housing,,0.05,housing,2
1491923081236865024,2022-02-10 23:52:35,"The Australian Rental Housing Conditions Dataset’s 2020 national survey (including over 1,000 SA renters) shows that 29 percent of renters could not keep comfortably warm in winter &amp; 24 percent could not keep comfortably cool in summer. #CoverTheBasics #EnergyEfficiency 2/",housing,,0.14634146341463414,housing,2
1491912690167549953,2022-02-10 23:11:18,Michael Pascoe: Guess what? The RBA does not run the economy | The New Daily https://t.co/xq8AJbWFIc, rba,,0.0,interest rate,2
1491912716629413888,2022-02-10 23:11:24,Lowe notes the 40% increase in used car prices in US pushing up inflation there. Forgot to mention used car prices in Oz shifted up almost 50% here ... https://t.co/irVHJBr1cs,inflation,,0.0,cost of living,2
1491912803346649089,2022-02-10 23:11:45,"#Labor victories in #NSW by-elections will resonate nationally. It matters greatly. Every win is a statement that #NSW could &amp; should do far better on #health and #integrity. Also fairness, housing, services in unaffordable parts of the State. @Jason4strath a terrific candidate. https://t.co/3FECdSM4Fq",housing,,0.391304347826087,housing,2
1491913022939418624,2022-02-10 23:12:37,"RYDER CAPITAL LTD ( $RYD $RYD.ax )  has released "" Ryder 1H FY2022 Media Release "" on 11/02/2022 at 10:07 AM AEST #Markets #Inflation #Strategy",inflation,,0.0,cost of living,2
1491913027377147912,2022-02-10 23:12:38,Stock futures are flat following a steep sell-off spurred by hot inflation https://t.co/VIp7fa9Crs,inflation,,0.0,cost of living,2
1491913119874297857,2022-02-10 23:13:00,"US #inflation hit a 7.5% annual rate in January, rising to a new four-decade high. 
- S&amp;P 500, Dow Jones Industrial Average and Nasdaq Composite all fell.
- Yield on the 10-year US Treasury note surpassed 2% for the first time since 2019. https://t.co/EranWPIsOZ",inflation,,0.0,cost of living,2
1491913344487342084,2022-02-10 23:13:54,"Wow the market is now pricing in a 100% chance of a 0.5% rate hike by the Fed in March.

While stocks took a hit from last nights hot CPI print, I dont think they are pricing this in yet. https://t.co/5b0F2seHvz",rate hike,,0.13333333333333333,interest rate,2
1491913441312837632,2022-02-10 23:14:17,"Why don't they? Lowe says the RBA doesn't have ""a crystal ball"". ""We're going to be right sometimes, we're going to be wrong sometimes.""", rba,,-0.08333333333333333,interest rate,2
1491913519893139462,2022-02-10 23:14:36,"https://t.co/xnVJVO9x9G: @RBAInfo Governor Philip Lowe: “Over the period ahead we have the opportunity to secure a lower
rate of unemployment than was thought possible just a short
while ago. Moving too early [on interest rates] could put this at risk.” #ausbiz #ausecon #commsec",interest rate,,0.02127659574468085,interest rate,2
1491913722830462976,2022-02-10 23:15:24,"""Contrary to the concentration on what the RBA might do next ... monetary policy is not the biggest influence on production and living standards – it’s fiscal policy, what the federal government does, that matters most,"" writes @MichaelPascoe01. #auspol https://t.co/GbMQCFTcJl", rba,,0.023809523809523808,interest rate,2
1491918753671819264,2022-02-10 23:35:24,@thehill @LeaderMcConnell once again inflation is global explain that...what are republican plans for inflation?,inflation,,0.0,cost of living,2
1491914780839268357,2022-02-10 23:19:36,"And @ALeighMP continues the love affair with the RBA - asks Lowe that given you took some credit for getting inflation in target in recent speech, does that mean you should concede failures in 16-19 when inflation wasn't in the target?", rba,,0.024390243902439025,interest rate,2
1491914780839268357,2022-02-10 23:19:36,"And @ALeighMP continues the love affair with the RBA - asks Lowe that given you took some credit for getting inflation in target in recent speech, does that mean you should concede failures in 16-19 when inflation wasn't in the target?",inflation,,0.024390243902439025,cost of living,2
1491916180310814729,2022-02-10 23:25:10,"#RBA Lowe: We didn't say cash rate won't go up this year. We said it is ""plausible.""
Mkt may be right but our judgement is inflation pressure will only rise gradually",cash rate,,0.0,interest rate,2
1491916180310814729,2022-02-10 23:25:10,"#RBA Lowe: We didn't say cash rate won't go up this year. We said it is ""plausible.""
Mkt may be right but our judgement is inflation pressure will only rise gradually",inflation,,0.0,cost of living,2
1491916592061370369,2022-02-10 23:26:48,#RBA Lowe: Encourage financial market here to look at what is happening with inflation in Asia,inflation,,0.125,cost of living,2
1491917696711086081,2022-02-10 23:31:12,#RBA Lowe: Current policy approach allows for inflation above 3% and that is acceptable risk,inflation,,-0.06666666666666667,cost of living,2
1491915086113669121,2022-02-10 23:20:49,"@RBAInfo 
“It is entirely possible, though, that countries with higher inflation rates will need a bigger adjustment in interest rates than currently anticipated. If so, this could result in an abrupt adjustment in financial conditions.” #ausbiz #ausecon #commsec @CommSec",interest rate,,0.025,interest rate,2
1491915086113669121,2022-02-10 23:20:49,"@RBAInfo 
“It is entirely possible, though, that countries with higher inflation rates will need a bigger adjustment in interest rates than currently anticipated. If so, this could result in an abrupt adjustment in financial conditions.” #ausbiz #ausecon #commsec @CommSec",inflation,,0.025,cost of living,2
1491915128186732544,2022-02-10 23:20:59,February's rosy start came crashing down at the end of the week. Record #inflation numbers from the US has pushed the market back into a correction after gaining 310 points up until last nights close.,inflation,,0.05714285714285714,cost of living,2
1491919971437670401,2022-02-10 23:40:14,"@mikejanda The last 20 years of low interest rates have caused Australian house prices to skyrocket relative to wages. Does Lowe think poor people own as much propert as rich people?  Or is he talking about wealth inequality between RBA board members, bank execs and political donors?",interest rate,,0.0851063829787234,interest rate,2
1491919971437670401,2022-02-10 23:40:14,"@mikejanda The last 20 years of low interest rates have caused Australian house prices to skyrocket relative to wages. Does Lowe think poor people own as much propert as rich people?  Or is he talking about wealth inequality between RBA board members, bank execs and political donors?", rba,,0.0851063829787234,interest rate,2
1491915229907021826,2022-02-10 23:21:23,"Centrelink/welfare legit makes you sit through 7 mins of prompts on the disability line before you can get to the music queueing. Crazy.

Should be faster, so annoying.",centrelink,,-0.20689655172413793,social security,2
1491916366739566593,2022-02-10 23:25:54,@_warrenhogan One only needs to look at the US Fed to see the RBA is running the significant risk of acting too late...., rba,,-0.041666666666666664,interest rate,2
1491915626113232897,2022-02-10 23:22:58,"Lowe not in the ""never looking in the rear vision mirror"" school of thought. Says the RBA, ""we look back all the time"". ""We are very much a learning institution.""", rba,,0.03333333333333333,interest rate,2
1491915670732226563,2022-02-10 23:23:09,Politicians to grill RBA's Lowe on outlook https://t.co/EPWbm84SMG, rba,,0.0,interest rate,2
1491915855336296450,2022-02-10 23:23:53,"ASX to fall, as US inflation hits 40-year high and talks of a 50 basis point rate hike in March https://t.co/ALTEyNYsgC",inflation,,0.0,cost of living,2
1491915855336296450,2022-02-10 23:23:53,"ASX to fall, as US inflation hits 40-year high and talks of a 50 basis point rate hike in March https://t.co/ALTEyNYsgC",rate hike,,0.0,interest rate,2
1491916090745974784,2022-02-10 23:24:49,"Overnight global interest rates &amp; spot commodities. In the mining sector, rare earths explorer $ARU lifted 4.88% to 21.5 cents after delivering a conference presentation, $RIO put on 2.09% to $118.96, $BHP eased four cents to $48.28 &amp; $FMG bounced 3.97% to $22.28.

#commodities https://t.co/ASkk7qTJT9",interest rate,,0.01818181818181818,interest rate,2
1491916144919257088,2022-02-10 23:25:02,"Phil, it’s not a personal therapy session. You’re the RBA governor. https://t.co/pjs3aiZYmX", rba,,0.0,interest rate,2
1491916300997726208,2022-02-10 23:25:39,"AS they say you find out ""who has been swimming naked when the tide goes out"", tide of free money.
#fed #gold #Silver #silversqueeze #copper , end to free money, real inflation, needs real assets. https://t.co/zN2qxitTFJ",inflation,,0.15789473684210525,cost of living,2
1491916935935586305,2022-02-10 23:28:10,Inflation is everywhere. Except in my stock portfolio..where there is massive deflation.,inflation,,0.0,cost of living,2
1491917017175060481,2022-02-10 23:28:30,"Below is Central Bank Rate, minus #inflation ie. the real rate of return on cash in those countries 

The US just came out with the highest inflation in 40yrs. 7.5%, even higher than expected 

Like an ice cube, savings in banks are melting away… inflation is making us poorer https://t.co/xTROgyQMpj",inflation,,0.018518518518518517,cost of living,2
1491917031813177354,2022-02-10 23:28:33,"Lowe says if RBA assumed cash rate was steady through this year (not in line with market pricing), then its eco forecasts would be ""even stronger"". Says impact would be largest in 2024.", rba,,0.06060606060606061,interest rate,2
1491917031813177354,2022-02-10 23:28:33,"Lowe says if RBA assumed cash rate was steady through this year (not in line with market pricing), then its eco forecasts would be ""even stronger"". Says impact would be largest in 2024.",cash rate,,0.06060606060606061,interest rate,2
1491917359384526859,2022-02-10 23:29:51,US stocks fell solidly on #Thursday after a highly anticipated reading on #inflation led to heightened expectations by investors that the @federalreserve would have to move forcefully to cool down the economy by raising interest rates.,interest rate,,0.05555555555555555,interest rate,2
1491917359384526859,2022-02-10 23:29:51,US stocks fell solidly on #Thursday after a highly anticipated reading on #inflation led to heightened expectations by investors that the @federalreserve would have to move forcefully to cool down the economy by raising interest rates.,inflation,,0.05555555555555555,cost of living,2
1491917525130440705,2022-02-10 23:30:31,"Lowe says if inflation runs above 3%, given the bank is focused on outcomes and not forecasts, then that is acceptable. ""I think running that risk is the appropriate thing to do.""",inflation,,0.09375,cost of living,2
1491917659696422913,2022-02-10 23:31:03,"I want to see a bloodbath in AU housing as much as the next guy, but this seems a little excessive. https://t.co/uAGDMxpvFp",housing,,0.04,housing,2
1491917990530777088,2022-02-10 23:32:22,The RBA governor has told parliament that raising rates too early could threaten the chance of reaching a 50-year low in unemployment. https://t.co/IMPB13Ow5O, rba,,-0.038461538461538464,interest rate,2
1491918532741050370,2022-02-10 23:34:31,Do you oppose puppy factories? Please send a simple submission to oppose a hideous commercial dog breeding and intensive housing facility on the Central Coast here: https://t.co/GthxtaGGfb.?source=twitter&amp;,housing,,-0.06060606060606061,housing,2
1491918636378132480,2022-02-10 23:34:56,"A key #inflation report showed consumer prices rose 7.5% in #January (market 7.3%) versus the same month a year ago, reflecting the fastest annual growth since #February 1982. Benchmark 10-year @USTreasury yield topped 2% for the first time since #August 2019.",inflation,,0.06976744186046512,cost of living,2
1491918709958778882,2022-02-10 23:35:13,"The extinction of koalas does not have to happen. We must stop allowing their homes to be bulldozed for mines, new housing estates, agricultural projects and industrial logging. 🐨

https://t.co/tMDlwBkn0v",housing,,0.030303030303030304,housing,2
1491918729428430851,2022-02-10 23:35:18,"📢Morgans AM: US equity markets retreated, with technology stocks under renewed pressure as investors assessed another hot inflation report.

$Dow down -527-points or -1.47%

Listen now: https://t.co/RfglYINM1d
#ASX #NASDAQ #finance #EconTwitter",inflation,,-0.02857142857142857,cost of living,2
1491918907002605573,2022-02-10 23:36:00,#JoeBiden will blame the #OttawaConvoy for everything from Afghanistan to Inflation.,inflation,,-0.18181818181818182,cost of living,2
1491919055032557570,2022-02-10 23:36:35,"Watch live: #RBA Philip Lowe faces parliamentary hearing about:

- Economic recovery
- Outlook for #inflation
- #RBA's monetary policy decisions 

https://t.co/xens2tnR0Y",inflation,,0.0,cost of living,2
1491919402161164288,2022-02-10 23:37:58,Lowe says RBA's forecasts take into account the tightening in fiscal policy as projected in MYEFO., rba,,0.0,interest rate,2
1491919817305395200,2022-02-10 23:39:37,"Watch live: #RBA Philip Lowe faces parliamentary hearing about:
- Economic recovery
- Outlook for #inflation
- #RBA's monetary policy decisions 

https://t.co/8uU7J3kPp9",inflation,,0.0,cost of living,2
1491920105420300296,2022-02-10 23:40:46,"@RBAInfo governor Philip Lowe has warned moving too early on interest rates will put historic low unemployment levels at risk, but if prices and wages rise quickly there will be a stronger case for rises | @swrighteconomy and @JennieDuke https://t.co/n2PuZOzrxm",interest rate,,-0.023255813953488372,interest rate,2
1491921540321259522,2022-02-10 23:46:28,@Snowden Now remember check the inflation solely on every day products because the average is often inaccurate since it includes rich people's hobbies and property which is irrelevant for the every day person.,inflation,,0.06060606060606061,cost of living,2
1491922076239753217,2022-02-10 23:48:36,"@samstrades @YouTube U.S housing bubble 2.0.

And they are building the most new housing since 2009.",housing,,0.0,housing,2
1491922077968138241,2022-02-10 23:48:36,"Get cashback when you refinance.
Talk To Our Experts!
Inquiry Now - https://t.co/Lr7GEhrD2T

#loanara #MortgageBrokers #lonarahomeloan #lending #lendingsolutions #homeloansinmelbourne #loansinaustralia #australia #Melbourne #FinancialGoals #Dreamhome #Investment #plan #refinance https://t.co/LZfrKEi12M",mortgage,,0.0,housing,2
1491922429308207105,2022-02-10 23:50:00,"🎙New POD🎙

I had an absolute blast with @TMFScottP in this episode. Scott's a really interesting fella with a diverse range of opinions. 

We chat about investing, upbringings, the housing market, low-interest rates, crypto and much more. 

Get it 👇

https://t.co/nqlkFqvc6W",interest rate,,0.06818181818181818,interest rate,2
1491922429308207105,2022-02-10 23:50:00,"🎙New POD🎙

I had an absolute blast with @TMFScottP in this episode. Scott's a really interesting fella with a diverse range of opinions. 

We chat about investing, upbringings, the housing market, low-interest rates, crypto and much more. 

Get it 👇

https://t.co/nqlkFqvc6W",housing,,0.06818181818181818,housing,2
1491923172790353936,2022-02-10 23:52:57,US inflation hits highest level in 40 years in January as prices rise 7.5% from 2021 https://t.co/RiqkRvITIy,inflation,,0.047619047619047616,cost of living,2
1491923418765467650,2022-02-10 23:53:56,Live video of Turkey and Argentina racing for the highest inflation rate. https://t.co/51qfmsTshZ https://t.co/mAnxM0iRCF,inflation,,0.0,cost of living,2
1491923494342651905,2022-02-10 23:54:14,"#RBA governor Philip Lowe said
“The sharp pickup #inflation in parts of the world, especially in the United States, has come as a surprise, and it’s an additional source of uncertainty about the outlook” #ASX",inflation,,0.02857142857142857,cost of living,2
1491923535958183937,2022-02-10 23:54:24,"#Inflation #FederalReserve #InterestRates

For more updates check out https://t.co/qjcEazUmTO and trial our services https://t.co/HQ5bTTW0vS",inflation,,0.0,cost of living,2
1491924514275749888,2022-02-10 23:58:17,"So I've rung Housing SA yet again about the tree on my roof. This is the third time. No, nobody has been out yet that's why I'm ringing you again!",housing,,-0.03333333333333333,housing,2
1491924850470158341,2022-02-10 23:59:37,The Hillsong ukelele revival choir of Hawaii sing The Handmaids Tale for desperate mortgage retailers and their sad Oaf-Prop middle-manager. This is flat-out Liberal Bluewashing. #Propaganda #LiarsFromTheShire https://t.co/YFV6YeVdtc,mortgage,"New South Wales, Australia",-0.22580645161290322,housing,2
1491924852483452934,2022-02-10 23:59:38,"I have a good idea to solve America's inflation problem, which follows Republican logic: tax millionaires and billionaires way more, and stop all that money trickling down to everyone else and driving prices up.",inflation,,0.029411764705882353,cost of living,2
1491998800789241856,2022-02-11 04:53:28,"@ASX1500 @bankcustomers ToT collapse with IO prices
AUD collapses
Inflation surges
Overseas rates increase
RBA will be forced to raise rates to protect the AUD",inflation,,-0.12,cost of living,2
1492089780242243584,2022-02-11 10:54:59,@Convertbond That is because they have to consider hiking from a weak USD position will cause the USD to strengthen too much. Causing a roll on effect of weakening EM currencies and compounding the inflation problems for others and USA. As China and Japan are back to controlling rates easing,inflation,,-0.04,cost of living,2
1492268794772963331,2022-02-11 22:46:20,@PRGuy17 Is it any surprise we're reaching record levels of corruption when there's a few in control of the money with next to no oversight? It's a recipe for eventual hyperinflation or debt default. https://t.co/BlaPRq9fB5,inflation,,-0.15789473684210525,cost of living,2
1492119598379913217,2022-02-11 12:53:29,@tzartsmusic Hey I'm using my Centrelink to sponsor kids in Madagascar and save the children fund I don't get much I only have to do a couple of half  hour massages that's double my Centrelink payment . Isn't the govement nice to sponsor children in poor countries lol,centrelink,"Adelaide, South Australia",0.1276595744680851,social security,2
1492056358895898626,2022-02-11 08:42:11,"@peter_tulip When you see a RE Agent quoted in a press interview about housing affordability/availability, go to their website and check out how many holiday compared to residential rentals they have. https://t.co/RcSY8juuB0",housing,,0.0,housing,2
1492242213685719040,2022-02-11 21:00:42,"@mmpadellan @dblissfully Which Carter- the one that tanked the economy or the one who got Reagan elected after tanking marines in Iran? The carter who made patriotic Americans feel guilty? 
*13.5% inflation rate/7- 8% unemployment rate. 
*Trump 1.81% inflation Unemployment 3.8%
Your drinking Bubba-beer!",inflation,,-0.14583333333333334,cost of living,2
1491949746948546560,2022-02-11 01:38:33,"@muz1238 @iaindooley @DavidjoyAd1 Here's a hypothesis for you.. what if doing the social housing, expanding public education, improving public health actually boosts wages (as opposed to the rhetoric which says ""growth"" did all that in the post war era)?",housing,,0.07692307692307693,housing,2
1492034355543572481,2022-02-11 07:14:45,"@cullenroche @mtaa324 @TheStalwart Ask yourself what he is afraid of losing 
https://t.co/1wLnjazdCB

Ask yourself if spending to invest in capacity also mitigates potential inflation risk",inflation,,-0.25,cost of living,2
1491958455477088257,2022-02-11 02:13:09,@KittenFlower Centrelink?,centrelink,,0.0,social security,2
1491933513448583170,2022-02-11 00:34:03,@jacksondavey So what you’re saying is @heraldsunsport needs to consider adjusting #supercoach  for inflation? 🤌🤌,inflation,,0.0,cost of living,2
1491930499069390848,2022-02-11 00:22:04,@HannoLustig @jasonfurman Apple can’t keystroke currency to service bond interest payments though.,interest payment,,0.08333333333333333,interest rate,2
1491956534904954882,2022-02-11 02:05:31,"@POTUS You have the largest deficit in the world, inflation has skyrocketed, China &amp; Russia flexing their military power, America’s homeless has increased exponentially.",inflation,,-0.125,cost of living,2
1492007378555838466,2022-02-11 05:27:33,@GOPLeader Why is covid19 not taken seriously.  Why is it somehow the democrats fault. Why are mandates such a problem is 40% of Americans scared of a little needle. This is a deadly disease what's wrong with people over there. Also inflation is everywhere in the world,inflation,"Sydney, New South Wales",-0.2127659574468085,cost of living,2
1491937385776820224,2022-02-11 00:49:26,"@Centrelink Thanks, all sorted, visited the services centre. It is resolved.",centrelink,,0.36363636363636365,social security,2
1492063299730833411,2022-02-11 09:09:46,"@RioSpeaksOut @spinkynat @Omnicentrist @ChaChaC87311797 Services Australia for 8 long months unlawfully (stole) money from Disability Pension for a debt i never had, i've had to borrow money from dear friend just to survive this shit. Centrelink just handed over pension, no consent....no debt!!!",centrelink,,-0.20454545454545456,social security,2
1492019533942439941,2022-02-11 06:15:51,"@_spadaddy If you need more info, or you disagree with your debt, please contact us on your regular payment line, or the Centrelink recovery line on 1800 076 072. We'll explain the reason behind the overpayment. If you still disagree with this decision, you can ask for a review.",centrelink,,-0.1,social security,2
1492060198957371396,2022-02-11 08:57:27,"@twjudy @FrugalFH I had a similar encounter with my late father’s mortgage company.
Me: Am letting you know that my father has passed away and whilst his estate is going through probate there will be no payments until probate is granted, then the loan will be paid out.
…….cont",mortgage,,0.0,housing,2
1492131924625616896,2022-02-11 13:42:27,@FrugalFH Bank question regarding mortgage application ... https://t.co/bVpnP9Kjbb,mortgage,,0.0,housing,2
1492089757999923202,2022-02-11 10:54:54,"@MartinR67508714 @Michael_O_Regan It's not just housing that is a push factor. Standard of employment for my generation is shocking. Shite wages, no benefits, 6 month rolling contracts (at best), no sick days allowed. In Aus now been promoted twice, got job security, private health cover etc. For entry level.",housing,"Sydney, New South Wales",0.0,housing,2
1492022241470840833,2022-02-11 06:26:37,"@vichealthassoc @AHPA_AU .
Healthcare that is based on solid foundations
uses standardized software to measure

healthy housing,
income available after paying bills,
exposure to air pollution and endocrine-disrupting chemicals,
the cortisol-melatonin rhythm.
.",housing,,0.0625,housing,2
1491926062925697027,2022-02-11 00:04:26,"@nothing_gnu @joshdivision @lexgallagher Well, she's not losing money for another family, it's her property not theirs. She's putting money into her own property's mortgage repayments that she will get back if she eventually sells.
She lives in the other duplex, so she prefers to keep good tenants as her neighbours.",mortgage,,0.11764705882352941,housing,2
1491963442445504517,2022-02-11 02:32:58,"@Centrelink Hi, I know I have to do x3 subjects for ozstudy, but are there any other options if I have chronic illness etc?",centrelink,,-0.08333333333333333,social security,2
1491970560846225408,2022-02-11 03:01:15,"@Centrelink Yes, currently receiving payment &amp; studying 👍",centrelink,,0.375,social security,2
1491974712204746756,2022-02-11 03:17:45,"@Centrelink Yes, that's correct, but maybe still study x1 subject if I am able?",centrelink,,0.07142857142857142,social security,2
1491979856145305602,2022-02-11 03:38:12,@Centrelink Thank you @Centrelink,centrelink,,0.5,social security,2
1492002149651591174,2022-02-11 05:06:47,"@GuyMarriott @simonahac @JoshFrydenberg @Senator_Patrick Talking about money laundering... I wonder, if everyone that bought a house in the last year was looked into, how many money laundering cases would be unearthed. There's no other way housing should've gone up by 20% - 30% in a year without people parking money in those walls.",housing,"Brisbane, Queensland",-0.018518518518518517,housing,2
1491952334070743040,2022-02-11 01:48:50,"@pearlparky Isn't public housing for those that can't afford the private rental market? I'm in an Affordable Housing program rental in SA, I knew when I moved in that I had to earn under a certain amount &amp; if it goes above I'll have to find something else so someone who needs it can move in.",housing,,0.05357142857142857,housing,2
1491992034135375872,2022-02-11 04:26:35,"@pearlparky Have you tried looking for a new rental in Adelaide during restrictions &amp; a pandemic on limited funds? I took 4 months to find the place I'm in. No need to get rude, I just happen to think public housing is for those that can't afford private rentals.",housing,,-0.08163265306122448,housing,2
1491953586300801026,2022-02-11 01:53:48,@pearlparky So your current rent has been increased by $45 per week while on benefits due to the Centrelink raise which was around $8-  $10 per fortnight 3 months ago? Is that correct?  You’re now gearing up for another increase as you will start working?,centrelink,,0.08888888888888889,social security,2
1491996659982614529,2022-02-11 04:44:58,"@pearlparky I saw that happen in my area too, exactly the same timing and amount, some more. Rent is 80% of Job seeker income alone. It’s so sad that people want to better their lives, but being well below the poverty line won’t allow people to do it. Housing is the cornerstone to everything",housing,,-0.018518518518518517,housing,2
1492081136754847746,2022-02-11 10:20:39,@pearlparky @barbaraonell51 Can you ever earn too much that you could be jeopardising your lease renewal being public housing?,housing,,0.0,housing,2
1491985214490693632,2022-02-11 03:59:29,@daryl_mather @pearlparky @damelarksong4 Bankstown boy (when the suburb was housing commission) and a single mum. Spoons would have not been silver 🙂,housing,,0.0,housing,2
1492029805910392832,2022-02-11 06:56:40,"@JoshFrydenberg Do you know how boring you sound Josh. 

I'm really worried about housing affordability &amp; COL for my adult kids. Under your watch prices have sky rocketed. 🤨",housing,,-0.20689655172413793,housing,2
